data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5079811,112,BLR37,37,2018-04-26,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BPF: Conservative Christian Party of the Belarusian People's Front",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,RFE/RL,International,"On April 26th, the Conservative Christian Party of the Belarusian People's Front organized a protest in the Kyiv square in Minsk, raising concerns about the potential danger of the new nuclear powerplant in Belarus.",0,1553853269,BLR
6226438,112,BLR35,35,2018-04-26,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Viasna; TUT.BY",Other-National,"On April 26th 2018, in Minsk, the annual march called Carnobylski Sliach ('Chernobyl Way'), sanctioned by the Minsk City Executive Committee. Up to 250 people took part, including environmental activists. No incidents were reported during the march; two days later, two activists were arrested. [size=up to 250]",0,1572403604,BLR
6341241,112,BLR34,34,2018-04-24,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","Labour Group (Belarus)",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Salidarnasts; Local Source",Subnational-National,"On 24 April, pensioners protested in front of the Government building in the centre of Minsk city against ""officials' noncommittal replies"". No violence was reported.",0,1574110418,BLR
5079807,112,BLR33,33,2018-04-15,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,RFE/RL,International,"On April 15th, several people protested in central Brest against the construction of car battery plant.",0,1553853269,BLR
5079806,112,BLR32,32,2018-04-02,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,RFE/RL,International,"On April 2nd, members of the Legalize Belarus campaign held a protest in Minsk's Independence Square in favor of decriminalizing marijuana use in Belarus.",0,1553853269,BLR
5079805,112,BLR31,31,2018-04-01,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"RFE/RL; TUT.BY",National-International,"On April 1st, around 100 people protested in central Brest against the construction of a car battery plant.",0,1553853269,BLR
5079804,112,BLR30,30,2018-03-30,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Vitebsk,Vitebsk,,Vitebsk,55.1904,30.2049,1,Charter-97,National,"On March 30th, several locals of Vitebsk protested against the construction of an apartment block. The protesters got to meet the local authorities after the protest.",0,1553853269,BLR
6385975,112,BLR28,28,2018-03-25,2018,1,"Strategic developments",Arrests,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","Journalists (Belarus); BSDP-PA: Belarusian Social Democratic Party-People's Assembly; Viasna",7,17,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"AFP; Belsat; ProtectDefenders.eu","Local partner-Other","On March 25th, around 62 people, including journalists, the leader of the BSDP-PA Mykalay Statkevich, six human rights defenders and members of The Human Rights Centre 'Viasna' and the Belarusian Helsinki Committee, were arrested by authorities in Minsk ahead of the Belarus centenary independence commemoration in the city. No violence was reported. [size=around 62]",0,1574792576,BLR
6026814,112,BLR29,29,2018-03-25,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","Viasna; BSDP-PA: Belarusian Social Democratic Party-People's Assembly; BCD: Belarusian Christian Democracy",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"Charter-97; Liveuamap; AP","Local partner-New media","On March 25, protesters attempted to demonstrate against the government at Jakub Kolas Square in Minsk during the Belarus centenary independence commemoration meeting organized by the Belarusian Christian Democracy. A group of protesters intending to hold an anti-governmental protest was stopped from the entering the square. Approximately 62 people were arrested by police, including 5 observers of the human rights group Viasna. No casualties were reported Other protests were reported around the country.",0,1571164374,BLR
5079801,112,BLR27,27,2018-03-25,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,Charter-97,National,"On March 25th, around 100 people held a protest in central Brest against the construction of a car battery plant. Three protesters got warnings from the police.",0,1553853269,BLR
5079800,112,BLR26,26,2018-03-24,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BPF: Conservative Christian Party of the Belarusian People's Front",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Savetski,53.9538,27.5953,1,"Nasha Niva",National,"On March 24th, supporters and members of the Belarusian Conservative Christian Party held a memorial protest in central Minsk to celebrate 100-year since the founding of the Belarusian National Republic.",0,1553853269,BLR
6270345,112,BLR24,24,2018-03-23,2018,1,"Violence against civilians",Attack,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","MFF: Movement 'For Freedom'",7,17,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,HRW,Other,"On March 23, police arrested and beat opposition activist Ales Lahvinets of the Movement For Freedom near his home in the city of Minsk, causing him to be hospitalized.",0,1572403722,BLR
5079799,112,BLR25,25,2018-03-23,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Savetski,53.9538,27.5953,1,Charter-97,National,"On March 23rd, Minsk locals held a protest in front of the Savetski local council asking for investigation of the Tambaz flat scheme.",0,1553853269,BLR
5079796,112,BLR22,22,2018-03-18,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Vitebsk,Syanno,,Bahuseusk,54.8404,30.2121,1,RFE/RL,International,"On March 18th, locals of Bahuseusk protested against the lack of medical facilities in their town.",0,1553853269,BLR
5079797,112,BLR23,23,2018-03-18,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,Charter-97,National,"On March 18th 2018, in Brest, about 170 opponents of the ongoing construction of a lead acid battery plant near Brest gathered at noon in the city's downtown Lenin Square for a weekly silent protest.",0,1553853269,BLR
5079795,112,BLR21,21,2018-03-17,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,Charter-97,National,"On March 17th, around 100 people protested against the construction a building in the Gomselmash district of the Gomel city.",0,1553853269,BLR
5079794,112,BLR20,20,2018-03-13,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","European Belarus",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Pershamayski,53.9348,27.6634,1,Charter-97,National,"On March 13th, activists of the European Belarus movement held a protest in support of the banned Charter-97 news portal in central Minsk.",0,1553853269,BLR
5535491,112,BLR19,19,2018-03-11,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Nasha Niva; RFE/RL; Charter-97",National-International,"On March 11th, around 100 locals of Brest protested in the city center against the construction of a car battery plant nearby.",0,1561483030,BLR
5079792,112,BLR18,18,2018-03-08,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,"Nasha Niva",National,"On March 10th, dozens of protesters held a march against abortion in Mogilev, with the support of the Mogilev Orthodox archbishop.",0,1553853269,BLR
5079791,112,BLR17,17,2018-03-04,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"RFE/RL; Svaboda.org",National-International,"On March 4th, around 80 people protested in central Brest against the construction of a car battery plant by 'feeding pigeons'.",0,1553853269,BLR
5079790,112,BLR16,16,2018-02-25,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"BelaPAN; TUT.BY",National,"On February 25th, around 150 locals protested in Brest against the construction of a car battery plant.",0,1553853269,BLR
5079789,112,BLR15,15,2018-02-18,2018,1,"Violence against civilians",Attack,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","Journalists (Belarus)",7,17,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"RFE/RL; BelaPAN",National-International,"On February 18th, Belarusian journalist Andrus Kozel was beaten by four policemen whilst filming in a polling station in Minsk.",0,1553853269,BLR
5079788,112,BLR14,14,2018-02-17,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,TUT.BY,National,"On February 17th, a protest in favor of legalizing cannabis consumption in Belarus took place in central Minsk.",0,1553853269,BLR
5535443,112,BLR12,12,2018-02-13,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Pershamayski,53.9348,27.6634,1,"RFE/RL; Charter-97",National-International,"On February 13th, around 20 people held a protest against the construction of an administrative building in Pershamayski district of Minsk.",0,1561483030,BLR
5079787,112,BLR13,13,2018-02-13,2018,2,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,Charter-97,National,"As reported on February 13th, a group of pensioners organized an impromptu protest against the cancelling of a local bus route in Mogilev, Belarus.",0,1553853269,BLR
5079784,112,BLR10,10,2018-02-11,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BCD: Belarusian Christian Democracy",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Maskouski,53.8705,27.4894,1,RFE/RL,International,"On February 11th, a group of 20 mothers called 'Mothers 328' and members of the Belarusian Christian Democracy protested in Minsk against the 328th article which imposes criminal liability on drug possession.",0,1553853269,BLR
5079785,112,BLR11,11,2018-02-11,2018,2,Protests,"Peaceful protest","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly",6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,Svietlahorsk,52.6329,29.7389,1,Charter-97,National,"As reported on February 11th, around 100 people protested in central Svietlahorsk against the work of the cellulose plant nearby. The leaders of the Belarusian Social Democratic Party-People's Assembly held speeches at the rally.",0,1553853269,BLR
5079783,112,BLR9,9,2018-02-08,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,"Jakimava Slabada",52.6182,29.8190,1,Charter-97,National,"On February 8th, locals of Svietlahorsk and Jakimava Slabada protested because of the smell coming from a cellulose plant. The protesters ask the plant to be inspected and shut down.",0,1553853269,BLR
5079782,112,BLR8,8,2018-02-01,2018,2,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,Charter-97,National,"As reported on February 1st, locals of Mogilev protested against the construction of a shop.",0,1553853269,BLR
5079780,112,BLR6,6,2018-01-31,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BCD: Belarusian Christian Democracy",6,,,0,60,Europe,Belarus,Grodno,Hrodna,,Grodno,53.6884,23.8258,1,Charter-97,National,"On January 31st, several members of the Belarusian Christian Democracy protested in Grodno against Belarus' decision to ban Charter-97 online news portal.",0,1553853269,BLR
5079781,112,BLR7,7,2018-01-31,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","BCD: Belarusian Christian Democracy; Journalists (Belarus)",6,,,0,60,Europe,Belarus,Vitebsk,Vitebsk,,Vitebsk,55.1904,30.2049,1,Charter-97,National,"On January 31st, members of the Belarusian Christian Democracy and local journalists protested in Vitebsk against Belarus' decision to ban Charter-97 online news portal and the decision to fine a journalist.",0,1553853269,BLR
5079779,112,BLR5,5,2018-01-27,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,Charter-97,National,"On January 27th, several locals of Gomel city protested against the violent human rights abuses committed by the police.",0,1553853269,BLR
5559433,112,BLR4,4,2018-01-19,2018,2,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,Maladzyechna,,Turec-Bajary,54.3780,26.6600,1,"Belsat; Charter-97",National,"As reported on January 19th, locals of Turec-Bajary of the Maladzyechna district protested organized a protest to voice concerns about poor common utilities services offered in the village.",0,1563305266,BLR
5535495,112,BLR3,3,2018-01-09,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Tsentralny,53.9178,27.5633,1,"RFE/RL; TUT.BY",National-International,"On January 9th, a group of activists conducted a protest in a Minsk barbershop trying to convince the owners to change the name from 'Chekist'.",0,1561483030,BLR
5535492,112,BLR2,2,2018-01-05,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Khaby,52.1306,23.9103,1,"RFE/RL; Charter-97",National-International,"On January 5th, dozens of people protested at the construction site against the construction of a car battery plant in a suburb of Brest. The protesters got to meet the local authorities and the constructor's representatives.",0,1561483030,BLR
5079775,112,BLR1,1,2018-01-04,2018,2,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,"Jakimava Slabada",52.6182,29.8190,1,Charter-97,National,"As reported on January 4th, locals of Jakimava Slabada near Svietlahorsk protested because of the smell coming from a cellulose plant.",0,1553853269,BLR
